Date,Occupancy rate,G&A beds occ'd,G&A Beds Open,G&A beds unavailable to non-covid admissions “void”,CC Adult Open,CC Adult Occ,Critical care beds occupancy rate,No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),No. beds occupied by flu patients (G&A),No. beds occupied by flu patients (Critical Care),Closures,Diverts,Delays30,Delays60,No. unoccupied beds closed due to norovirus etc.,year,day_of_year
2017-12-14T00:00:00Z,0,91992,96462,NA,3690,3187,0.8636856368563686,43284,16742,NA,NA,0,6,1752,491,200,2017-18,2022-12-14
2017-12-14T00:00:00Z,0,1195,1275,NA,29,26,0.896551724137931,763,265,NA,NA,0,0,20,0,0,2017-18,2022-12-14
2017-12-15T00:00:00Z,0,90149,95436,NA,3649,3096,0.8484516305837215,41755,16497,NA,NA,0,3,1558,508,229,2017-18,2022-12-15
2017-12-15T00:00:00Z,0,1208,1272,NA,29,24,0.8275862068965517,736,250,NA,NA,0,0,12,0,0,2017-18,2022-12-15
2017-12-16T00:00:00Z,0,88825,94606,NA,3591,3028,0.8432191590086326,42377,16534,NA,NA,0,6,1465,451,197,2017-18,2022-12-16
2017-12-16T00:00:00Z,0,1193,1276,NA,29,25,0.8620689655172413,839,262,NA,NA,0,0,17,0,1,2017-18,2022-12-16
2017-12-17T00:00:00Z,0,90630,95674,NA,3627,3050,0.8409153570443894,44456,17022,NA,NA,0,4,1567,455,230,2017-18,2022-12-17
2017-12-17T00:00:00Z,0,1171,1281,NA,29,26,0.896551724137931,733,240,NA,NA,0,0,17,1,1,2017-18,2022-12-17
2017-12-18T00:00:00Z,0,92215,96793,NA,3686,3176,0.8616386326641345,44167,17006,NA,NA,0,2,1755,663,224,2017-18,2022-12-18
2017-12-18T00:00:00Z,0,1159,1282,NA,29,24,0.8275862068965517,696,232,NA,NA,0,0,12,0,2,2017-18,2022-12-18
2017-12-19T00:00:00Z,0,92296,97155,NA,3703,3156,0.8522819335673778,43879,16875,NA,NA,0,4,1436,448,219,2017-18,2022-12-19
2017-12-19T00:00:00Z,0,1191,1270,NA,29,27,0.9310344827586207,746,241,NA,NA,0,0,16,1,2,2017-18,2022-12-19
2017-12-20T00:00:00Z,0,91232,96894,NA,3702,3096,0.8363047001620746,42954,16512,NA,NA,0,0,1362,289,208,2017-18,2022-12-20
2017-12-20T00:00:00Z,0,1218,1272,NA,29,23,0.7931034482758621,761,242,NA,NA,0,0,23,0,3,2017-18,2022-12-20
2017-12-21T00:00:00Z,0,89170,96564,NA,3704,3093,0.8350431965442765,41296,15923,NA,NA,0,0,1308,296,230,2017-18,2022-12-21
2017-12-21T00:00:00Z,0,1205,1261,NA,29,0,0,739,226,NA,NA,0,0,22,0,3,2017-18,2022-12-21
2017-12-22T00:00:00Z,0,83284,93943,NA,3686,2974,0.806836679327184,37746,14844,NA,NA,0,0,1324,231,189,2017-18,2022-12-22
2017-12-22T00:00:00Z,NA,NA,NA,NA,29,0,0,0,0,NA,NA,0,0,0,0,0,2017-18,2022-12-22
2017-12-23T00:00:00Z,0,80072,93116,NA,3579,2799,0.7820620284995808,36699,14762,NA,NA,0,0,1181,252,199,2017-18,2022-12-23
2017-12-23T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,2017-18,2022-12-23
2017-12-24T00:00:00Z,0,75745,89968,NA,3479,2689,0.7729232538085656,36136,14567,NA,NA,0,0,1073,234,231,2017-18,2022-12-24
2017-12-24T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,2017-18,2022-12-24
2017-12-25T00:00:00Z,0,82311,94966,NA,3638,2791,0.7671797691039033,41040,15990,NA,NA,0,3,1200,242,234,2017-18,2022-12-25
2017-12-25T00:00:00Z,0,1074,1246,NA,29,0,0,786,237,NA,NA,0,0,23,1,0,2017-18,2022-12-25
2017-12-26T00:00:00Z,0,86072,95609,NA,3664,2874,0.7843886462882096,43839,16638,NA,NA,0,2,1790,616,231,2017-18,2022-12-26
2017-12-26T00:00:00Z,0,1056,1271,NA,29,0,0,706,225,NA,NA,0,0,17,3,0,2017-18,2022-12-26
2017-12-27T00:00:00Z,0,89281,96602,NA,3670,3029,0.8253405994550409,43767,16620,NA,NA,0,8,1935,861,139,2017-18,2022-12-27
2017-12-27T00:00:00Z,0,1083,1279,NA,29,0,0,689,223,NA,NA,0,0,23,9,0,2017-18,2022-12-27
2017-12-28T00:00:00Z,0,90812,96977,NA,3687,3122,0.8467588825603471,43962,16642,NA,NA,0,1,1714,756,78,2017-18,2022-12-28
2017-12-28T00:00:00Z,0,1217,1293,NA,29,0,0,754,229,NA,NA,0,0,39,4,0,2017-18,2022-12-28
2017-12-29T00:00:00Z,0,89278,96248,NA,3672,3052,0.8311546840958606,43020,16419,NA,NA,0,13,1865,599,113,2017-18,2022-12-29
2017-12-29T00:00:00Z,0,1225,1293,NA,29,0,0,772,237,NA,NA,0,0,13,0,0,2017-18,2022-12-29
2017-12-30T00:00:00Z,0,90082,96735,NA,3656,3055,0.8356126914660832,44431,16883,NA,NA,0,9,1846,808,129,2017-18,2022-12-30
2017-12-30T00:00:00Z,0,1205,1293,NA,29,0,0,1005,286,NA,NA,0,0,24,8,0,2017-18,2022-12-30
2017-12-31T00:00:00Z,0,89514,95770,NA,3585,3017,0.8415620641562064,44813,16698,NA,NA,0,3,1809,852,117,2017-18,2022-12-31
2017-12-31T00:00:00Z,0,1191,1293,NA,29,0,0,867,265,NA,NA,0,0,14,0,0,2017-18,2022-12-31
2018-01-01T00:00:00Z,0,92994,98007,NA,3706,3115,0.8405288720992984,46693,17562,NA,NA,0,14,2088,1238,141,2017-18,2023-01-01
2018-01-01T00:00:00Z,0,1191,1307,NA,29,0,0,788,249,NA,NA,0,0,12,0,1,2017-18,2023-01-01
2018-01-02T00:00:00Z,0,94847,99116,NA,3704,3270,0.8828293736501079,46793,17827,NA,NA,0,3,2093,1263,132,2017-18,2023-01-02
2018-01-02T00:00:00Z,0,1187,1312,NA,29,23,0.7931034482758621,749,241,NA,NA,0,0,24,5,1,2017-18,2023-01-02
2018-01-03T00:00:00Z,0,95015,99202,NA,3719,3267,0.8784619521376714,46706,17686,NA,NA,0,2,1888,845,128,2017-18,2023-01-03
2018-01-03T00:00:00Z,0,1226,1317,NA,29,26,0.896551724137931,809,254,NA,NA,0,0,32,0,1,2017-18,2023-01-03
2018-01-04T00:00:00Z,0,94300,98821,NA,3717,3292,0.8856604788808179,46363,17676,NA,NA,0,5,1678,603,174,2017-18,2023-01-04
2018-01-04T00:00:00Z,0,1236,1309,NA,29,23,0.7931034482758621,781,258,NA,NA,0,0,26,1,0,2017-18,2023-01-04
2018-01-05T00:00:00Z,0,92649,98214,NA,3703,3251,0.8779368079935188,44655,17155,NA,NA,0,3,1611,537,158,2017-18,2023-01-05
2018-01-05T00:00:00Z,0,1241,1298,NA,29,26,0.896551724137931,800,258,NA,NA,0,0,17,1,0,2017-18,2023-01-05
2018-01-06T00:00:00Z,0,92114,98060,NA,3700,3200,0.8648648648648649,45575,17456,NA,NA,0,3,1201,349,120,2017-18,2023-01-06
2018-01-06T00:00:00Z,0,1226,1294,NA,29,29,1,922,281,NA,NA,0,0,9,0,0,2017-18,2023-01-06
2018-01-07T00:00:00Z,0,93771,98635,NA,3721,3148,0.8460091373286751,46762,17811,NA,NA,0,2,1049,247,137,2017-18,2023-01-07
2018-01-07T00:00:00Z,0,1215,1299,NA,29,0,0,800,253,NA,NA,0,0,4,0,0,2017-18,2023-01-07
2018-01-08T00:00:00Z,0,94825,99201,NA,3720,3275,0.8803763440860215,45972,17623,NA,NA,0,1,1573,589,138,2017-18,2023-01-08
2018-01-08T00:00:00Z,0,1222,1299,NA,29,27,0.9310344827586207,858,272,NA,NA,0,0,25,4,0,2017-18,2023-01-08
2018-01-09T00:00:00Z,0,94736,98987,NA,3727,3258,0.8741615240139522,45825,17609,NA,NA,0,1,1664,512,118,2017-18,2023-01-09
2018-01-09T00:00:00Z,0,1248,1296,NA,31,31,1,804,279,NA,NA,0,0,31,14,0,2017-18,2023-01-09
2018-01-10T00:00:00Z,0,94251,98714,NA,3740,3260,0.8716577540106952,46172,17811,NA,NA,0,2,1558,472,146,2017-18,2023-01-10
2018-01-10T00:00:00Z,0,1230,1291,NA,29,23,0.7931034482758621,830,276,NA,NA,0,0,11,0,0,2017-18,2023-01-10
2018-01-11T00:00:00Z,0,93833,98670,NA,3732,3277,0.8780814576634512,45763,17702,NA,NA,0,0,1478,301,134,2017-18,2023-01-11
2018-01-11T00:00:00Z,0,1218,1296,NA,29,22,0.7586206896551724,797,283,NA,NA,0,0,22,0,0,2017-18,2023-01-11
2018-01-12T00:00:00Z,0,92495,98620,NA,3697,3190,0.8628617798214768,44976,17515,NA,NA,0,1,1432,265,120,2017-18,2023-01-12
2018-01-12T00:00:00Z,0,1203,1292,NA,29,23,0.7931034482758621,678,255,NA,NA,0,0,4,0,0,2017-18,2023-01-12
2018-01-13T00:00:00Z,0,91284,97509,NA,3662,3128,0.8541780447842708,44886,17642,NA,NA,0,0,1044,207,122,2017-18,2023-01-13
2018-01-13T00:00:00Z,0,1168,1285,NA,29,20,0.6896551724137931,654,247,NA,NA,0,0,11,0,0,2017-18,2023-01-13
2018-01-14T00:00:00Z,0,93438,98577,NA,3697,3182,0.8606978631322694,46922,18146,NA,NA,0,1,1190,274,102,2017-18,2023-01-14
2018-01-14T00:00:00Z,0,1174,1295,NA,29,26,0.896551724137931,663,258,NA,NA,0,0,19,6,0,2017-18,2023-01-14
2018-01-15T00:00:00Z,0,94687,99095,NA,3725,3262,0.8757046979865771,46689,17933,NA,NA,0,2,1639,645,106,2017-18,2023-01-15
2018-01-15T00:00:00Z,0,1187,1297,NA,29,27,0.9310344827586207,663,259,NA,NA,0,0,18,1,0,2017-18,2023-01-15
2018-01-16T00:00:00Z,0,94704,98921,NA,3720,3254,0.874731182795699,46586,17614,NA,NA,0,8,1407,487,119,2017-18,2023-01-16
2018-01-16T00:00:00Z,0,1226,1289,NA,29,29,1,667,252,NA,NA,0,0,25,2,3,2017-18,2023-01-16
2018-01-17T00:00:00Z,0,94059,98801,NA,3721,3250,0.8734211233539371,46135,17509,NA,NA,0,1,1212,232,115,2017-18,2023-01-17
2018-01-17T00:00:00Z,0,1237,1286,NA,29,25,0.8620689655172413,664,252,NA,NA,0,0,25,1,3,2017-18,2023-01-17
2018-01-18T00:00:00Z,0,93713,98625,NA,3655,3159,0.8642954856361149,45615,17459,NA,NA,1,1,1253,302,144,2017-18,2023-01-18
2018-01-18T00:00:00Z,0,1233,1300,NA,29,21,0.7241379310344828,676,241,NA,NA,0,0,14,0,0,2017-18,2023-01-18
2018-01-19T00:00:00Z,0,91069,96989,NA,3583,3139,0.8760814959531119,44241,17113,NA,NA,0,0,1217,239,131,2017-18,2023-01-19
2018-01-19T00:00:00Z,0,1240,1283,NA,29,24,0.8275862068965517,686,242,NA,NA,0,0,30,2,0,2017-18,2023-01-19
2018-01-20T00:00:00Z,0,90667,97120,NA,3570,3048,0.853781512605042,44748,17368,NA,NA,0,3,1127,181,124,2017-18,2023-01-20
2018-01-20T00:00:00Z,0,1218,1286,NA,29,16,0.5517241379310345,664,239,NA,NA,0,0,14,0,0,2017-18,2023-01-20
2018-01-21T00:00:00Z,0,92734,98008,NA,3626,3061,0.844180915609487,46727,18006,NA,NA,0,5,943,135,83,2017-18,2023-01-21
2018-01-21T00:00:00Z,0,1220,1288,NA,29,10,0.3448275862068966,691,245,NA,NA,0,0,19,2,0,2017-18,2023-01-21
2018-01-22T00:00:00Z,0,94802,99074,NA,3669,3163,0.8620877623330607,47001,17980,NA,NA,0,8,1477,397,93,2017-18,2023-01-22
2018-01-22T00:00:00Z,0,1257,1316,NA,29,25,0.8620689655172413,702,251,NA,NA,0,0,19,0,0,2017-18,2023-01-22
2018-01-23T00:00:00Z,0,95142,99098,NA,3681,3175,0.8625373539798967,46574,17925,NA,NA,0,3,1474,380,145,2017-18,2023-01-23
2018-01-23T00:00:00Z,0,1261,1292,NA,29,27,0.9310344827586207,725,250,NA,NA,0,0,29,0,0,2017-18,2023-01-23
2018-01-24T00:00:00Z,0,94729,98904,NA,3679,3168,0.8611035607502039,46148,17828,NA,NA,0,3,1272,342,163,2017-18,2023-01-24
2018-01-24T00:00:00Z,0,1254,1311,NA,29,22,0.7586206896551724,713,244,NA,NA,0,0,17,0,0,2017-18,2023-01-24
2018-01-25T00:00:00Z,0,93898,98669,NA,3682,3185,0.8650190114068441,45602,17901,NA,NA,0,2,1167,267,140,2017-18,2023-01-25
2018-01-25T00:00:00Z,0,1239,1305,NA,29,22,0.7586206896551724,705,233,NA,NA,0,0,11,0,0,2017-18,2023-01-25
2018-01-26T00:00:00Z,0,90624,96267,NA,3603,3054,0.8476269775187344,43518,17182,NA,NA,0,5,1301,316,137,2017-18,2023-01-26
2018-01-26T00:00:00Z,0,1222,1302,NA,29,25,0.8620689655172413,683,225,NA,NA,0,0,18,0,0,2017-18,2023-01-26
2018-01-27T00:00:00Z,0,91459,97395,NA,3568,2976,0.8340807174887892,44521,17600,NA,NA,0,11,1124,244,194,2017-18,2023-01-27
2018-01-27T00:00:00Z,0,1194,1302,NA,29,20,0.6896551724137931,688,228,NA,NA,0,0,17,0,1,2017-18,2023-01-27
2018-01-28T00:00:00Z,0,93782,98769,NA,3651,3022,0.8277184333059435,46761,18266,NA,NA,0,11,1103,197,134,2017-18,2023-01-28
2018-01-28T00:00:00Z,0,1206,1306,NA,29,20,0.6896551724137931,692,232,NA,NA,0,1,17,6,1,2017-18,2023-01-28
2018-01-29T00:00:00Z,0,94912,99089,NA,3666,3155,0.8606110201854883,46736,18149,NA,NA,0,9,1568,609,113,2017-18,2023-01-29
2018-01-29T00:00:00Z,0,1235,1316,NA,29,21,0.7241379310344828,732,247,NA,NA,0,0,31,3,1,2017-18,2023-01-29
2018-01-30T00:00:00Z,0,94844,99049,NA,3677,3180,0.8648354636932282,46236,18025,NA,NA,0,5,1309,327,118,2017-18,2023-01-30
2018-01-30T00:00:00Z,0,1263,1308,NA,29,23,0.7931034482758621,718,248,NA,NA,0,0,14,1,2,2017-18,2023-01-30
2018-01-31T00:00:00Z,0,94170,98641,NA,3671,3142,0.8558975755924816,45893,17932,NA,NA,0,2,1296,315,128,2017-18,2023-01-31
2018-01-31T00:00:00Z,0,1266,1310,NA,29,0,0,726,251,NA,NA,0,0,26,1,2,2017-18,2023-01-31
2018-02-01T00:00:00Z,0,94077,98725,NA,3682,3145,0.854155350353069,45280,17855,NA,NA,0,6,1352,303,129,2017-18,2023-02-01
2018-02-01T00:00:00Z,0,1279,1313,NA,29,24,0.8275862068965517,727,258,NA,NA,0,0,12,0,2,2017-18,2023-02-01
2018-02-02T00:00:00Z,0,92186,97904,NA,3667,3116,0.8497409326424871,44195,17568,NA,NA,0,9,1254,267,166,2017-18,2023-02-02
2018-02-02T00:00:00Z,0,1279,1313,NA,29,24,0.8275862068965517,693,252,NA,NA,0,0,7,0,0,2017-18,2023-02-02
2018-02-03T00:00:00Z,0,91943,97723,NA,3611,3025,0.8377180836333425,44686,17869,NA,NA,0,1,1182,249,174,2017-18,2023-02-03
2018-02-03T00:00:00Z,0,1213,1306,NA,29,23,0.7931034482758621,671,241,NA,NA,0,0,14,0,1,2017-18,2023-02-03
2018-02-04T00:00:00Z,0,93226,98436,NA,3620,2994,0.8270718232044199,46415,18115,NA,NA,0,4,1117,248,148,2017-18,2023-02-04
2018-02-04T00:00:00Z,0,1237,1317,NA,29,0,0,688,248,NA,NA,0,0,3,0,0,2017-18,2023-02-04
2018-02-05T00:00:00Z,0,94433,98853,NA,3675,3161,0.8601360544217687,46191,18058,NA,NA,0,3,1394,392,153,2017-18,2023-02-05
2018-02-05T00:00:00Z,0,1270,1317,NA,29,20,0.6896551724137931,727,254,NA,NA,0,0,20,0,0,2017-18,2023-02-05
2018-02-06T00:00:00Z,0,94680,98796,NA,3671,3189,0.8687006265322801,45802,17970,NA,NA,0,5,1276,335,112,2017-18,2023-02-06
2018-02-06T00:00:00Z,0,1296,1312,NA,29,20,0.6896551724137931,749,265,NA,NA,0,1,21,1,3,2017-18,2023-02-06
2018-02-07T00:00:00Z,0,94093,98614,NA,3664,3194,0.8717248908296943,45467,17877,NA,NA,0,1,1133,209,161,2017-18,2023-02-07
2018-02-07T00:00:00Z,0,1271,1305,NA,29,19,0.6551724137931034,732,270,NA,NA,0,0,26,2,7,2017-18,2023-02-07
2018-02-08T00:00:00Z,0,93455,98365,NA,3682,3158,0.857686040195546,44791,17703,NA,NA,0,3,1266,319,177,2017-18,2023-02-08
2018-02-08T00:00:00Z,0,1249,1307,NA,29,22,0.7586206896551724,723,268,NA,NA,0,0,16,1,9,2017-18,2023-02-08
2018-02-09T00:00:00Z,0,91930,97833,NA,3638,3113,0.8556899395272127,43967,17382,NA,NA,0,2,1249,315,184,2017-18,2023-02-09
2018-02-09T00:00:00Z,0,1248,1303,NA,29,19,0.6551724137931034,715,259,NA,NA,0,0,22,0,9,2017-18,2023-02-09
2018-02-10T00:00:00Z,0,90845,96615,NA,3562,2971,0.8340819764177428,43934,17537,NA,NA,0,4,1019,304,176,2017-18,2023-02-10
2018-02-10T00:00:00Z,0,1234,1319,NA,29,0,0,692,271,NA,NA,0,0,47,6,10,2017-18,2023-02-10
2018-02-11T00:00:00Z,0,92795,97689,NA,3607,3021,0.8375381203215969,46074,18164,NA,NA,0,12,1185,355,157,2017-18,2023-02-11
2018-02-11T00:00:00Z,0,1212,1334,NA,29,21,0.7241379310344828,709,270,NA,NA,0,0,23,0,7,2017-18,2023-02-11
2018-02-12T00:00:00Z,0,94744,98873,NA,3671,3079,0.8387360392263689,46043,18124,NA,NA,0,4,1557,545,92,2017-18,2023-02-12
2018-02-12T00:00:00Z,0,1253,1328,NA,29,19,0.6551724137931034,727,279,NA,NA,0,0,26,1,2,2017-18,2023-02-12
2018-02-13T00:00:00Z,0,94627,98969,NA,3682,3148,0.8549701249321021,46064,18139,NA,NA,0,2,1408,441,107,2017-18,2023-02-13
2018-02-13T00:00:00Z,0,1190,1324,NA,29,19,0.6551724137931034,711,275,NA,NA,0,0,17,0,2,2017-18,2023-02-13
2018-02-14T00:00:00Z,0,93991,98655,NA,3684,3175,0.8618349619978285,45843,18173,NA,NA,0,2,1433,494,135,2017-18,2023-02-14
2018-02-14T00:00:00Z,0,1286,1315,NA,29,24,0.8275862068965517,731,281,NA,NA,0,0,19,1,2,2017-18,2023-02-14
2018-02-15T00:00:00Z,0,93639,98538,NA,3659,3154,0.8619841486745012,45048,17882,NA,NA,0,3,1576,352,170,2017-18,2023-02-15
2018-02-15T00:00:00Z,0,1228,1275,NA,29,26,0.896551724137931,713,266,NA,NA,0,1,15,9,1,2017-18,2023-02-15
2018-02-16T00:00:00Z,0,91492,97359,NA,3618,3046,0.841901603095633,44103,17545,NA,NA,0,3,1425,303,160,2017-18,2023-02-16
2018-02-16T00:00:00Z,0,1279,1356,NA,29,23,0.7931034482758621,706,255,NA,NA,0,0,24,2,1,2017-18,2023-02-16
2018-02-17T00:00:00Z,0,92085,98022,NA,3614,3032,0.8389596015495296,44382,17762,NA,NA,0,7,1544,339,171,2017-18,2023-02-17
2018-02-17T00:00:00Z,0,1274,1350,NA,29,0,0,659,249,NA,NA,0,0,24,1,2,2017-18,2023-02-17
2018-02-18T00:00:00Z,0,94272,99072,NA,3664,3048,0.8318777292576419,47022,18311,NA,NA,0,2,1411,474,169,2017-18,2023-02-18
2018-02-18T00:00:00Z,0,1274,1357,NA,29,0,0,675,251,NA,NA,0,0,29,3,6,2017-18,2023-02-18
2018-02-19T00:00:00Z,0,95305,99298,NA,3655,3182,0.8705882352941177,46702,18227,NA,NA,0,3,1786,827,131,2017-18,2023-02-19
2018-02-19T00:00:00Z,0,1305,1365,NA,29,18,0.6206896551724138,749,268,NA,NA,0,0,22,1,4,2017-18,2023-02-19
2018-02-20T00:00:00Z,0,95402,99226,NA,3666,3210,0.8756137479541735,46338,18037,NA,NA,0,3,1557,597,163,2017-18,2023-02-20
2018-02-20T00:00:00Z,0,1311,1353,NA,29,16,0.5517241379310345,738,269,NA,NA,0,0,16,1,9,2017-18,2023-02-20
2018-02-21T00:00:00Z,0,94883,99048,NA,3660,3192,0.8721311475409836,45266,17676,NA,NA,0,3,1435,434,166,2017-18,2023-02-21
2018-02-21T00:00:00Z,0,1300,1336,NA,29,17,0.5862068965517241,726,275,NA,NA,0,0,21,0,12,2017-18,2023-02-21
2018-02-22T00:00:00Z,0,94179,98741,NA,3667,3181,0.8674665939460049,44614,17497,NA,NA,0,1,1272,319,169,2017-18,2023-02-22
2018-02-22T00:00:00Z,0,1279,1347,NA,29,22,0.7586206896551724,717,276,NA,NA,0,1,11,0,0,2017-18,2023-02-22
2018-02-23T00:00:00Z,0,92526,98123,NA,3643,3081,0.8457315399396103,44054,17423,NA,NA,0,2,1265,250,159,2017-18,2023-02-23
2018-02-23T00:00:00Z,0,1328,1346,NA,29,22,0.7586206896551724,627,258,NA,NA,0,0,21,0,0,2017-18,2023-02-23
2018-02-24T00:00:00Z,0,92070,97978,NA,3619,3022,0.8350373031224095,44694,17630,NA,NA,0,0,1100,185,159,2017-18,2023-02-24
2018-02-24T00:00:00Z,0,1243,1351,NA,29,24,0.8275862068965517,660,242,NA,NA,0,0,24,0,0,2017-18,2023-02-24
2018-02-25T00:00:00Z,0,93441,98263,NA,3624,3017,0.8325055187637969,46617,18075,NA,NA,0,1,1022,261,157,2017-18,2023-02-25
2018-02-25T00:00:00Z,0,1271,1358,NA,29,25,0.8620689655172413,665,250,NA,NA,0,0,8,0,0,2017-18,2023-02-25
2018-02-26T00:00:00Z,0,92982,97057,NA,3542,3053,0.8619424054206662,45997,17635,NA,NA,0,6,1466,527,115,2017-18,2023-02-26
2018-02-26T00:00:00Z,0,1286,1357,NA,29,21,0.7241379310344828,703,262,NA,NA,0,0,14,1,0,2017-18,2023-02-26
2018-02-27T00:00:00Z,0,94691,98991,NA,3667,3188,0.869375511317153,46480,17843,NA,NA,0,9,1397,323,155,2017-18,2023-02-27
2018-02-27T00:00:00Z,0,1303,1353,NA,29,25,0.8620689655172413,724,254,NA,NA,0,1,26,0,0,2017-18,2023-02-27
2018-02-28T00:00:00Z,0,93329,97721,NA,3609,3106,0.8606262122471598,45724,17592,NA,NA,0,6,1188,244,119,2017-18,2023-02-28
2018-02-28T00:00:00Z,0,1300,1352,NA,29,25,0.8620689655172413,704,264,NA,NA,0,1,27,1,0,2017-18,2023-02-28
2018-03-01T00:00:00Z,0,93981,98652,NA,3685,3208,0.8705563093622795,46237,17895,NA,NA,0,2,922,184,107,2017-18,2023-03-01
2018-03-01T00:00:00Z,0,1275,1332,NA,30,30,1,696,266,NA,NA,0,0,13,2,0,2017-18,2023-03-01
2018-03-02T00:00:00Z,0,91722,97428,NA,3608,3060,0.8481152993348116,45488,17779,NA,NA,0,2,1133,220,92,2017-18,2023-03-02
2018-03-02T00:00:00Z,0,1285,1347,NA,30,28,0.9333333333333333,717,270,NA,NA,0,0,7,0,0,2017-18,2023-03-02
2018-03-03T00:00:00Z,0,92106,97527,NA,3605,2997,0.8313453536754508,46087,18033,NA,NA,0,1,1335,328,99,2017-18,2023-03-03
2018-03-03T00:00:00Z,0,1264,1351,NA,29,25,0.8620689655172413,701,263,NA,NA,0,0,14,0,0,2017-18,2023-03-03
2018-03-04T00:00:00Z,0,94858,99237,NA,3658,3011,0.8231273920174959,48304,18666,NA,NA,0,7,1535,697,102,2017-18,2023-03-04
2018-03-04T00:00:00Z,0,1286,1358,NA,29,22,0.7586206896551724,724,269,NA,NA,0,0,10,1,0,2017-18,2023-03-04
2016-12-01T00:00:00Z,0.9393233273976087,92312,98275,NA,3577,3016,0.8431646631255242,NA,NA,NA,NA,0,2,NA,NA,451,2016-17,2022-12-01
2016-12-01T00:00:00Z,0.9444904722452361,1140,1207,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,13,2016-17,2022-12-01
2016-12-02T00:00:00Z,0.8823477899161504,80606,91354,NA,3314,2735,0.8252866626433313,NA,NA,NA,NA,0,1,NA,NA,83,2016-17,2022-12-02
2016-12-02T00:00:00Z,0.9262634631317316,1118,1207,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,14,2016-17,2022-12-02
2016-12-03T00:00:00Z,0.8822028252351539,78127,88559,NA,3171,2551,0.804478082623778,NA,NA,NA,NA,0,5,NA,NA,98,2016-17,2022-12-03
2016-12-03T00:00:00Z,0.9287489643744822,1121,1207,NA,29,21,0.7241379310344828,NA,NA,NA,NA,0,0,NA,NA,14,2016-17,2022-12-03
2016-12-04T00:00:00Z,0.9088588232759549,84373,92834,NA,3403,2758,0.8104613576256244,NA,NA,NA,NA,0,5,NA,NA,153,2016-17,2022-12-04
2016-12-04T00:00:00Z,0.9444904722452361,1140,1207,NA,29,26,0.896551724137931,NA,NA,NA,NA,0,0,NA,NA,14,2016-17,2022-12-04
2016-12-05T00:00:00Z,0.9518415319925021,93942,98695,NA,3788,3211,0.8476768743400211,NA,NA,NA,NA,0,21,NA,NA,159,2016-17,2022-12-05
2016-12-05T00:00:00Z,0.9610604805302403,1160,1207,NA,29,27,0.9310344827586207,NA,NA,NA,NA,0,0,NA,NA,14,2016-17,2022-12-05
2016-12-06T00:00:00Z,0.9542795254868618,94279,98796,NA,3795,3235,0.852437417654809,NA,NA,NA,NA,0,1,NA,NA,162,2016-17,2022-12-06
2016-12-06T00:00:00Z,0.9420529801324503,1138,1208,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,14,2016-17,2022-12-06
2016-12-07T00:00:00Z,0.9591985990935311,93119,97080,NA,3747,3266,0.8716306378436082,NA,NA,NA,NA,0,2,NA,NA,238,2016-17,2022-12-07
2016-12-07T00:00:00Z,0.9557595993322203,1145,1198,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,18,2016-17,2022-12-07
2016-12-08T00:00:00Z,0.9577510995376304,93420,97541,NA,3764,3265,0.8674282678002125,NA,NA,NA,NA,0,3,NA,NA,196,2016-17,2022-12-08
2016-12-08T00:00:00Z,0.959079283887468,1125,1173,NA,29,22,0.7586206896551724,NA,NA,NA,NA,0,0,NA,NA,26,2016-17,2022-12-08
2016-12-09T00:00:00Z,0.928914204189274,85945,92522,NA,3525,2980,0.8453900709219858,NA,NA,NA,NA,0,0,NA,NA,130,2016-17,2022-12-09
2016-12-09T00:00:00Z,0.9596912521440824,1119,1166,NA,29,24,0.8275862068965517,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-09
2016-12-10T00:00:00Z,0.9270512369046571,84243,90872,NA,3482,2876,0.8259620907524411,NA,NA,NA,NA,0,4,NA,NA,146,2016-17,2022-12-10
2016-12-10T00:00:00Z,0.9433962264150944,1100,1166,NA,29,20,0.6896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-10
2016-12-11T00:00:00Z,0.9430169208745713,91566,97099,NA,3650,3076,0.8427397260273972,NA,NA,NA,NA,0,2,NA,NA,154,2016-17,2022-12-11
2016-12-11T00:00:00Z,0.9429530201342282,1124,1192,NA,29,26,0.896551724137931,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-11
2016-12-12T00:00:00Z,0.9549827536051199,91919,96252,NA,3593,3141,0.8741998330086279,NA,NA,NA,NA,0,3,NA,NA,128,2016-17,2022-12-12
2016-12-12T00:00:00Z,0.9611814345991562,1139,1185,NA,29,25,0.8620689655172413,NA,NA,NA,NA,0,0,NA,NA,0,2016-17,2022-12-12
