Date,Name,Occupancy rate,G&A beds occ'd,G&A Beds Open,Critical care beds occupancy rate,No. beds occupied by flu patients (Critical Care),No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),day_of_year
2021-12-01T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9637223974763407,611,634,0.96,0,320,103,2021-12-01
2021-12-02T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9794952681388013,621,634,0.92,0,317,99,2021-12-02
2021-12-03T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9794952681388013,621,634,0.96,0,306,97,2021-12-03
2021-12-04T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9716088328075709,616,634,0.84,0,314,103,2021-12-04
2021-12-05T00:00:00Z,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,0.9873817034700315,626,634,0.92,0,308,100,2021-12-05
2021-11-29T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.15384615384615385,2,13,NA,0,1,0,2021-11-29
2021-11-30T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.46153846153846156,6,13,NA,0,4,0,2021-11-30
2021-12-01T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.3076923076923077,4,13,NA,0,1,0,2021-12-01
2021-12-02T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.3076923076923077,4,13,NA,0,2,0,2021-12-02
2021-12-03T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.23076923076923078,3,13,NA,0,1,0,2021-12-03
2021-12-04T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.07692307692307693,1,13,NA,0,1,0,2021-12-04
2021-12-05T00:00:00Z,Moorfields Eye Hospital NHS Foundation Trust,0.07692307692307693,1,13,NA,0,1,0,2021-12-05
2021-11-29T00:00:00Z,Medway NHS Foundation Trust,0.9288617886178862,457,492,0.8333333333333334,0,239,69,2021-11-29
2021-11-30T00:00:00Z,Medway NHS Foundation Trust,0.9452332657200812,466,493,0.8333333333333334,0,254,71,2021-11-30
2021-12-01T00:00:00Z,Medway NHS Foundation Trust,0.9337349397590361,465,498,0.8333333333333334,0,247,73,2021-12-01
2021-12-02T00:00:00Z,Medway NHS Foundation Trust,0.9395161290322581,466,496,0.7916666666666666,0,245,74,2021-12-02
2021-12-03T00:00:00Z,Medway NHS Foundation Trust,0.9129554655870445,451,494,0.7916666666666666,0,224,66,2021-12-03
2021-12-04T00:00:00Z,Medway NHS Foundation Trust,0.8949494949494949,443,495,0.8333333333333334,0,217,62,2021-12-04
2021-12-05T00:00:00Z,Medway NHS Foundation Trust,0.9272727272727272,459,495,0.75,0,219,64,2021-12-05
2021-11-29T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.5208333333333334,25,48,0.6,0,9,3,2021-11-29
2021-11-30T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.5416666666666666,26,48,0.8,0,10,5,2021-11-30
2021-12-01T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.6875,33,48,0.6,0,11,6,2021-12-01
2021-12-02T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.7083333333333334,34,48,0.6,0,10,5,2021-12-02
2021-12-03T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.7916666666666666,38,48,0.6,0,9,4,2021-12-03
2021-12-04T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.6458333333333334,31,48,0.4,0,11,4,2021-12-04
2021-12-05T00:00:00Z,Queen Victoria Hospital NHS Foundation Trust,0.6458333333333334,31,48,0.4,0,11,4,2021-12-05
2021-11-29T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.8058252427184466,166,206,0.4666666666666667,0,78,46,2021-11-29
2021-11-30T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.8543689320388349,176,206,0.75,0,76,46,2021-11-30
2021-12-01T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.8405797101449275,174,207,0.8125,0,72,41,2021-12-01
2021-12-02T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.79,158,200,0.875,0,67,41,2021-12-02
2021-12-03T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.7766990291262136,160,206,0.9375,0,72,41,2021-12-03
2021-12-04T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.7897435897435897,154,195,0.75,0,77,30,2021-12-04
2021-12-05T00:00:00Z,The Royal Marsden NHS Foundation Trust,0.7668393782383419,148,193,0.625,0,76,30,2021-12-05
2021-11-29T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.8767605633802817,249,284,NA,0,1,1,2021-11-29
2021-11-30T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.900355871886121,253,281,NA,0,1,1,2021-11-30
2021-12-01T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.9311594202898551,257,276,NA,1,1,1,2021-12-01
2021-12-02T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.9644128113879004,271,281,NA,1,1,1,2021-12-02
2021-12-03T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.9045936395759717,256,283,NA,1,1,1,2021-12-03
2021-12-04T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.8188679245283019,217,265,NA,0,1,1,2021-12-04
2021-12-05T00:00:00Z,Birmingham Women's and Children's NHS Foundation Trust,0.766798418972332,194,253,NA,0,1,1,2021-12-05
2021-11-29T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.9869565217391304,681,690,0.875,0,303,109,2021-11-29
2021-11-30T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.9739130434782609,672,690,0.875,0,331,114,2021-11-30
2021-12-01T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.9824304538799414,671,683,0.84,0,320,113,2021-12-01
2021-12-02T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.956390977443609,636,665,0.88,0,312,111,2021-12-02
2021-12-03T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.9382530120481928,623,664,1,0,281,104,2021-12-03
2021-12-04T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.9488721804511279,631,665,0.8846153846153846,0,286,101,2021-12-04
2021-12-05T00:00:00Z,Chelsea and Westminster Hospital NHS Foundation Trust,0.9368421052631579,623,665,0.8333333333333334,0,270,96,2021-12-05
2021-11-29T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.9688385269121813,342,353,0.9166666666666666,0,155,45,2021-11-29
2021-11-30T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.963276836158192,341,354,0.8333333333333334,0,158,47,2021-11-30
2021-12-01T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.9915254237288136,351,354,0.8333333333333334,0,158,48,2021-12-01
2021-12-02T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.9887323943661972,351,355,0.8333333333333334,0,163,48,2021-12-02
2021-12-03T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.9830985915492958,349,355,0.9166666666666666,0,172,47,2021-12-03
2021-12-04T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.9742120343839542,340,349,1,0,168,45,2021-12-04
2021-12-05T00:00:00Z,The Princess Alexandra Hospital NHS Trust,0.9914040114613181,346,349,0.9166666666666666,0,162,40,2021-12-05
2021-11-29T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.8566037735849057,227,265,1,0,90,24,2021-11-29
2021-11-30T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.8947368421052632,238,266,1,0,89,27,2021-11-30
2021-12-01T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.9022556390977443,240,266,1,0,95,28,2021-12-01
2021-12-02T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.9222222222222223,249,270,1,0,94,27,2021-12-02
2021-12-03T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.943609022556391,251,266,1,0,86,30,2021-12-03
2021-12-04T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.9368029739776952,252,269,1,0,81,29,2021-12-04
2021-12-05T00:00:00Z,Homerton University Hospital NHS Foundation Trust,0.9368029739776952,252,269,1,0,85,29,2021-12-05
2021-11-29T00:00:00Z,Gateshead Health NHS Foundation Trust,0.8881578947368421,405,456,0.5,0,167,63,2021-11-29
2021-11-30T00:00:00Z,Gateshead Health NHS Foundation Trust,0.8791208791208791,400,455,0.6111111111111112,0,184,58,2021-11-30
2021-12-01T00:00:00Z,Gateshead Health NHS Foundation Trust,0.9222222222222223,415,450,0.7857142857142857,0,185,60,2021-12-01
2021-12-02T00:00:00Z,Gateshead Health NHS Foundation Trust,0.9186813186813186,418,455,0.7142857142857143,0,182,59,2021-12-02
2021-12-03T00:00:00Z,Gateshead Health NHS Foundation Trust,0.8832599118942731,401,454,0.7857142857142857,0,186,60,2021-12-03
2021-12-04T00:00:00Z,Gateshead Health NHS Foundation Trust,0.9074889867841409,412,454,0.5714285714285714,0,185,66,2021-12-04
2021-12-05T00:00:00Z,Gateshead Health NHS Foundation Trust,0.922566371681416,417,452,0.5714285714285714,0,179,65,2021-12-05
2021-11-29T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.9707165109034268,1558,1605,1,1,890,437,2021-11-29
2021-11-30T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.9788293897882939,1572,1606,0.9482758620689655,0,896,437,2021-11-30
2021-12-01T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.9812967581047382,1574,1604,0.9482758620689655,0,881,430,2021-12-01
2021-12-02T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.981863664790494,1570,1599,1,0,887,424,2021-12-02
2021-12-03T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.974375,1559,1600,0.984375,1,870,420,2021-12-03
2021-12-04T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.964375,1543,1600,0.984375,0,840,409,2021-12-04
2021-12-05T00:00:00Z,Leeds Teaching Hospitals NHS Trust,0.94316052467208,1510,1601,0.984375,0,820,403,2021-12-05
2021-11-29T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.8181818181818182,0,190,65,2021-11-29
2021-11-30T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.8181818181818182,0,190,68,2021-11-30
2021-12-01T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.6363636363636364,0,189,68,2021-12-01
2021-12-02T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.6363636363636364,0,182,60,2021-12-02
2021-12-03T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.7272727272727273,0,186,58,2021-12-03
2021-12-04T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.7272727272727273,0,174,61,2021-12-04
2021-12-05T00:00:00Z,"Wrightington, Wigan and Leigh NHS Foundation Trust",1,343,343,0.7272727272727273,0,177,61,2021-12-05
2021-11-29T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-11-29
2021-11-30T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-11-30
2021-12-01T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-12-01
2021-12-02T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-12-02
2021-12-03T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-12-03
2021-12-04T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-12-04
2021-12-05T00:00:00Z,The Royal Orthopaedic Hospital NHS Foundation Trust,NA,NA,NA,NA,NA,NA,NA,2021-12-05
2021-11-29T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9590331831216714,2341,2441,0.9736842105263158,0,1094,384,2021-11-29
2021-11-30T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9610016420361248,2341,2436,0.9875,0,1091,387,2021-11-30
2021-12-01T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9700697006970069,2366,2439,1,0,1058,383,2021-12-01
2021-12-02T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9604938271604938,2334,2430,0.9761904761904762,0,1026,364,2021-12-02
2021-12-03T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.947993447993448,2315,2442,0.9512195121951219,0,1056,371,2021-12-03
2021-12-04T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9436213991769548,2293,2430,0.9146341463414634,0,1063,369,2021-12-04
2021-12-05T00:00:00Z,University Hospitals Birmingham NHS Foundation Trust,0.9418316831683168,2283,2424,0.9506172839506173,0,1073,371,2021-12-05
2021-11-29T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.9477477477477477,526,555,0.6666666666666666,0,282,120,2021-11-29
2021-11-30T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.9611992945326279,545,567,0.7051282051282052,0,281,126,2021-11-30
2021-12-01T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.9772329246935202,558,571,0.7051282051282052,0,291,127,2021-12-01
2021-12-02T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.964824120603015,576,597,0.782051282051282,0,299,123,2021-12-02
2021-12-03T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.9535283993115319,554,581,0.7692307692307693,1,293,120,2021-12-03
2021-12-04T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.9731182795698925,543,558,0.7564102564102564,1,261,114,2021-12-04
2021-12-05T00:00:00Z,University College London Hospitals NHS Foundation Trust,0.9727272727272728,535,550,0.6794871794871795,1,267,111,2021-12-05
2021-11-29T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8115835777126099,1107,1364,0.7721518987341772,0,541,218,2021-11-29
2021-11-30T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8245105148658448,1137,1379,0.8875,0,546,214,2021-11-30
2021-12-01T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8487272727272728,1167,1375,0.7831325301204819,0,554,215,2021-12-01
2021-12-02T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8492753623188406,1172,1380,0.8271604938271605,0,546,202,2021-12-02
2021-12-03T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8590021691973969,1188,1383,0.7468354430379747,0,542,204,2021-12-03
2021-12-04T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8245227606461086,1123,1362,0.7625,0,507,193,2021-12-04
2021-12-05T00:00:00Z,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,0.8187221396731055,1102,1346,0.7837837837837838,0,515,196,2021-12-05
2021-11-29T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.936026936026936,834,891,0.8,0,507,196,2021-11-29
2021-11-30T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9366666666666666,843,900,0.84,0,522,206,2021-11-30
2021-12-01T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9488320355951056,853,899,0.88,0,526,202,2021-12-01
2021-12-02T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9432071269487751,847,898,0.84,0,509,206,2021-12-02
2021-12-03T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9512735326688815,859,903,0.72,0,506,210,2021-12-03
2021-12-04T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9486607142857143,850,896,0.76,0,502,213,2021-12-04
2021-12-05T00:00:00Z,Gloucestershire Hospitals NHS Foundation Trust,0.9475446428571429,849,896,0.76,0,500,214,2021-12-05
2021-11-29T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8445475638051044,728,862,0.8,0,365,124,2021-11-29
2021-11-30T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8758465011286681,776,886,0.8,0,368,120,2021-11-30
2021-12-01T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.9198167239404352,803,873,0.8666666666666667,0,357,119,2021-12-01
2021-12-02T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.9028901734104047,781,865,0.6,0,354,120,2021-12-02
2021-12-03T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8761467889908257,764,872,0.8,0,341,120,2021-12-03
2021-12-04T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8939024390243903,733,820,0.8,0,331,112,2021-12-04
2021-12-05T00:00:00Z,Northumbria Healthcare NHS Foundation Trust,0.8954489544895449,728,813,0.6666666666666666,0,345,111,2021-12-05
2021-11-29T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.8856325947105075,1239,1399,0.6229508196721312,0,518,154,2021-11-29
2021-11-30T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.9399421128798843,1299,1382,0.6885245901639344,0,511,158,2021-11-30
2021-12-01T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.9488103821196827,1316,1387,0.6721311475409836,0,516,168,2021-12-01
2021-12-02T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.9463519313304721,1323,1398,0.6721311475409836,0,514,165,2021-12-02
2021-12-03T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.9437722419928826,1326,1405,0.7377049180327869,0,520,167,2021-12-03
2021-12-04T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.9156540385989993,1281,1399,0.7868852459016393,0,498,158,2021-12-04
2021-12-05T00:00:00Z,University Hospitals of Derby and Burton NHS Foundation Trust,0.9114285714285715,1276,1400,0.8524590163934426,0,500,162,2021-12-05
2021-11-29T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9523809523809523,920,966,0.6792452830188679,0,440,138,2021-11-29
2021-11-30T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9523809523809523,920,966,0.7924528301886793,0,468,147,2021-11-30
2021-12-01T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9565217391304348,924,966,0.7547169811320755,0,470,143,2021-12-01
2021-12-02T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.968944099378882,936,966,0.8301886792452831,0,468,155,2021-12-02
2021-12-03T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9637681159420289,931,966,0.71698113207547165,0,469,152,2021-12-03
2021-12-04T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9616977225672878,929,966,0.6981132075471698,0,470,156,2021-12-04
2021-12-05T00:00:00Z,Oxford University Hospitals NHS Foundation Trust,0.9637681159420289,931,966,0.6792452830188679,0,438,145,2021-12-05
2021-11-29T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.9441233140655106,490,519,1,0,247,82,2021-11-29
2021-11-30T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.9422310756972112,473,502,0.9411764705882353,0,241,84,2021-11-30
2021-12-01T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.9203187250996016,462,502,1,0,244,84,2021-12-01
2021-12-02T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.9244532803180915,465,503,0.8823529411764706,0,234,86,2021-12-02
2021-12-03T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.9130434782608695,462,506,0.9411764705882353,0,225,83,2021-12-03
2021-12-04T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.872255489021956,437,501,0.8823529411764706,0,214,82,2021-12-04
2021-12-05T00:00:00Z,Ashford and St Peter's Hospitals NHS Foundation Trust,0.8829365079365079,445,504,0.8823529411764706,0,211,84,2021-12-05
2021-11-29T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9955423476968797,670,673,0.75,0,317,101,2021-11-29
2021-11-30T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9895678092399404,664,671,0.8125,0,320,93,2021-11-30
2021-12-01T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9895678092399404,664,671,0.875,0,316,97,2021-12-01
2021-12-02T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9939301972685888,655,659,0.6875,0,324,92,2021-12-02
2021-12-03T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9683734939759037,643,664,0.6875,0,309,94,2021-12-03
2021-12-04T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9372128637059725,612,653,0.6875,0,296,88,2021-12-04
2021-12-05T00:00:00Z,Surrey and Sussex Healthcare NHS Trust,0.9583333333333334,621,648,0.6875,0,297,90,2021-12-05
2021-11-29T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8696629213483146,774,890,0.875,0,417,177,2021-11-29
2021-11-30T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8893905191873589,788,886,0.8928571428571429,0,434,177,2021-11-30
2021-12-01T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8800448430493274,785,892,0.8833333333333333,0,429,180,2021-12-01
2021-12-02T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8825503355704698,789,894,0.9322033898305084,0,424,182,2021-12-02
2021-12-03T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8692737430167597,778,895,0.8688524590163934,0,422,175,2021-12-03
2021-12-04T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8654708520179372,772,892,0.8852459016393442,0,409,175,2021-12-04
2021-12-05T00:00:00Z,South Tees Hospitals NHS Foundation Trust,0.8784838350055741,788,897,0.864406779661017,0,408,179,2021-12-05
2021-11-29T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9249592169657422,567,613,0.875,0,247,105,2021-11-29
2021-11-30T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9513776337115073,587,617,1,0,238,99,2021-11-30
2021-12-01T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9443535188216039,577,611,0.9375,0,242,102,2021-12-01
2021-12-02T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9371900826446281,567,605,0.8125,0,243,96,2021-12-02
2021-12-03T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9273021001615509,574,619,0.9411764705882353,0,237,98,2021-12-03
2021-12-04T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9342105263157895,568,608,0.875,0,243,101,2021-12-04
2021-12-05T00:00:00Z,University Hospitals of Morecambe Bay NHS Foundation Trust,0.9298531810766721,570,613,0.9285714285714286,0,257,101,2021-12-05
2021-11-29T00:00:00Z,North Bristol NHS Trust,0.9743303571428571,873,896,0.8043478260869565,0,483,186,2021-11-29
2021-11-30T00:00:00Z,North Bristol NHS Trust,0.9701986754966887,879,906,0.8478260869565217,0,477,182,2021-11-30
2021-12-01T00:00:00Z,North Bristol NHS Trust,1,855,855,0.8913043478260869,0,471,183,2021-12-01
2021-12-02T00:00:00Z,North Bristol NHS Trust,0.9722530521642619,876,901,0.8695652173913043,0,458,177,2021-12-02
2021-12-03T00:00:00Z,North Bristol NHS Trust,0.9521158129175946,855,898,0.9347826086956522,0,461,179,2021-12-03
2021-12-04T00:00:00Z,North Bristol NHS Trust,0.9581920903954803,848,885,0.9130434782608695,0,435,175,2021-12-04
2021-12-05T00:00:00Z,North Bristol NHS Trust,0.9694915254237289,858,885,0.8043478260869565,0,443,179,2021-12-05
2021-11-29T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.9248251748251748,529,572,0.8095238095238095,0,287,91,2021-11-29
2021-11-30T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.9213286713286714,527,572,0.7619047619047619,0,282,96,2021-11-30
2021-12-01T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.9108391608391608,521,572,0.6666666666666666,0,277,91,2021-12-01
2021-12-02T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.9423076923076923,539,572,0.7142857142857143,0,280,90,2021-12-02
2021-12-03T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.8993055555555556,518,576,0.7619047619047619,0,268,86,2021-12-03
2021-12-04T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.8819444444444444,508,576,0.6666666666666666,0,253,79,2021-12-04
2021-12-05T00:00:00Z,Epsom and St Helier University Hospitals NHS Trust,0.8732638888888888,503,576,0.6190476190476191,0,260,81,2021-12-05
2021-11-29T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.8924731182795699,913,1023,0.7714285714285715,0,422,139,2021-11-29
2021-11-30T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.9043478260869565,936,1035,0.7647058823529411,0,425,138,2021-11-30
2021-12-01T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.9092664092664092,942,1036,0.7058823529411765,0,426,136,2021-12-01
2021-12-02T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.8992172211350293,919,1022,0.7714285714285715,0,427,139,2021-12-02
2021-12-03T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.9213592233009709,949,1030,0.7647058823529411,0,415,141,2021-12-03
2021-12-04T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.91796875,940,1024,0.7058823529411765,0,812,278,2021-12-04
2021-12-05T00:00:00Z,East Kent Hospitals University NHS Foundation Trust,0.8926108374384236,906,1015,0.7647058823529411,0,418,137,2021-12-05
2021-11-29T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.8389662027833003,422,503,0.9375,0,186,49,2021-11-29
2021-11-30T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.8906882591093117,440,494,0.9375,0,202,49,2021-11-30
2021-12-01T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.9671457905544147,471,487,0.9375,0,202,50,2021-12-01
2021-12-02T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.9479768786127167,492,519,0.875,0,204,53,2021-12-02
2021-12-03T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.9534883720930233,492,516,0.75,0,196,51,2021-12-03
2021-12-04T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.9188118811881189,464,505,0.875,0,189,47,2021-12-04
2021-12-05T00:00:00Z,North Tees and Hartlepool NHS Foundation Trust,0.9247524752475248,467,505,0.8125,0,170,44,2021-12-05
2021-11-29T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9314285714285714,326,350,0.7777777777777778,0,189,58,2021-11-29
2021-11-30T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9342857142857143,327,350,0.8333333333333334,0,191,61,2021-11-30
2021-12-01T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9285714285714286,325,350,0.7222222222222222,0,179,60,2021-12-01
2021-12-02T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9314285714285714,326,350,0.7222222222222222,0,184,61,2021-12-02
2021-12-03T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9428571428571428,330,350,0.7222222222222222,0,187,63,2021-12-03
2021-12-04T00:00:00Z,Southport and Ormskirk Hospital NHS Trust,0.9542857142857143,334,350,0.7222222222222222,0,182,65,2021-12-04
